상호명,지점명,도로명주소,경도,위도,광역시도,시군구,ID,브랜드명,스타벅스 매장수
스타벅스,광화문우체국점,서울특별시 종로구 종로 6,126.978082271963,37.569831931393104,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스,강남교보타워R점,서울특별시 서초구 강남대로 465,127.02408842294201,37.503750825160296,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,가산에스케이점,서울특별시 금천구 가산디지털1로 171,126.880398452512,37.4814819459092,서울특별시,금천구,서울 금천,스타벅스,1
스타벅스,독립문역점,서울특별시 종로구 송월길 155,126.961371477076,37.5716323367569,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스,마곡사이언스타워R점,서울특별시 강서구 마곡동로 62,126.83387431159099,37.5605394004382,서울특별시,강서구,서울 강서,스타벅스,1
스타벅스,양재강남빌딩R점,서울특별시 강남구 남부순환로 2621,127.03660895986401,37.4852467893652,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,이촌역점,서울특별시 용산구 서빙고로 69,126.972331235072,37.523702619066796,서울특별시,용산구,서울 용산,스타벅스,1
스타벅스,미스타,서울특별시 서초구 언남10길 10,127.04410639234501,37.4736569936191,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,대치대원빌딩R점,서울특별시 강남구 남부순환로 2947,127.06264645768499,37.494565941596996,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,금호역점,서울특별시 성동구 동호로 99,127.015329383298,37.548027825008,서울특별시,성동구,서울 성동,스타벅스,1
스타벅스,관악서울대입구R점,서울특별시 관악구 관악로 158,126.952791670408,37.4792984699941,서울특별시,관악구,서울 관악,스타벅스,1
스타벅스,용산역써밋R점,서울특별시 용산구 한강대로 69,126.96522007233999,37.5274519538612,서울특별시,용산구,서울 용산,스타벅스,1
스타벅스,착한빵,서울특별시 중구 동호로7길 31,127.01088131917,37.5523517113372,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,등촌역점,서울특별시 양천구 공항대로 566,126.86805054783501,37.5489513412167,서울특별시,양천구,서울 양천,스타벅스,1
스타벅스,이수자이점,서울특별시 동작구 사당로 300,126.980908852661,37.484428051670704,서울특별시,동작구,서울 동작,스타벅스,1
스타벅스,미스리,서울특별시 종로구 북촌로5가길 27,126.981659292931,37.580648295286395,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스,삼성역섬유센터R점,서울특별시 강남구 테헤란로 518,127.060560942124,37.5075786596138,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,미스리,서울특별시 금천구 가산디지털2로 53,126.881124967202,37.472946900429896,서울특별시,금천구,서울 금천,스타벅스,1
스타벅스,가산브이타워,서울특별시 금천구 가산디지털1로 128,126.88368419181002,37.477224052987296,서울특별시,금천구,서울 금천,스타벅스,1
스타벅스,송파개롱역점,서울특별시 송파구 오금로 420,127.13626162278,37.4969832953838,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스,송파개롱역점,서울특별시 송파구 마천로7길 14,127.12817165916599,37.5089890769025,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스,,서울특별시 서대문구 증가로29길 20-14,126.911859060314,37.582341142203,서울특별시,서대문구,서울 서대문,스타벅스,1
스타벅스,아현역점,서울특별시 서대문구 북아현로 29,126.956144217185,37.5600799504002,서울특별시,서대문구,서울 서대문,스타벅스,1
스타벅스,송파나루역DT점,서울특별시 송파구 오금로 142,127.110255915191,37.510819794305796,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스,남가좌사거리점,서울특별시 서대문구 거북골로 84,126.918462732922,37.578221032445605,서울특별시,서대문구,서울 서대문,스타벅스,1
스타벅스,압구정윤성빌딩점,서울특별시 강남구 논현로 834,127.028602772391,37.5228272843511,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,용산리첸시아점,서울특별시 용산구 백범로 341,126.967960705689,37.53792806619779,서울특별시,용산구,서울 용산,스타벅스,1
스타벅스,구로NC점,서울특별시 구로구 구로중앙로 146-1,126.882758973119,37.5006334843974,서울특별시,구로구,서울 구로,스타벅스,1
스타벅스,송파헬리오시티점,서울특별시 송파구 송파대로 345,127.102518841,37.4976057949232,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스,잠실시그마타워점,서울특별시 송파구 올림픽로 289,127.10249625796699,37.514608606632,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스,명일역점,서울특별시 강동구 양재대로 1647,127.143769399034,37.5525521814196,서울특별시,강동구,서울 강동,스타벅스,1
스타벅스,우장산역점,서울특별시 강서구 강서로 267,126.835923608019,37.5495850540676,서울특별시,강서구,서울 강서,스타벅스,1
스타벅스,마포용강동점,서울특별시 마포구 토정로 295,126.94220631863199,37.5411962174171,서울특별시,마포구,서울 마포,스타벅스,1
스타벅스,상도역점,서울특별시 동작구 상도로37길 1,126.948431169421,37.503227682254895,서울특별시,동작구,서울 동작,스타벅스,1
스타벅스,몽촌토성역점,서울특별시 송파구 위례성대로 6,127.113137000359,37.5168335004047,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스,봉은사역점,서울특별시 강남구 봉은사로 619,127.063103291854,37.5150235503471,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,대치삼성프라자점,서울특별시 강남구 영동대로 237,127.067051442026,37.5004576877441,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,강동암사DT점,서울특별시 강동구 고덕로 43,127.13000020368999,37.5551006269805,서울특별시,강동구,서울 강동,스타벅스,1
스타벅스,묵동점,서울특별시 중랑구 동일로 952,127.07686589401199,37.6153285055786,서울특별시,중랑구,서울 중랑,스타벅스,1
스타벅스,서울숲역점,서울특별시 성동구 왕십리로 50,127.044888139937,37.541882183363,서울특별시,성동구,서울 성동,스타벅스,1
스타벅스,공릉DT점,서울특별시 노원구 동일로 1015,127.074204887635,37.6207409324912,서울특별시,노원구,서울 노원,스타벅스,1
스타벅스,서울역서부점,서울특별시 용산구 만리재로 202,126.96845054624501,37.5549350413244,서울특별시,용산구,서울 용산,스타벅스,1
스타벅스,가재울뉴타운점,서울특별시 서대문구 가재울미래로 2,126.91782790086701,37.5743677926814,서울특별시,서대문구,서울 서대문,스타벅스,1
스타벅스,어린이대공원역점,서울특별시 광진구 능동로 243,127.076335535529,37.551935792125605,서울특별시,광진구,서울 광진,스타벅스,1
스타벅스,상계초교사거리점,서울특별시 노원구 노원로 449,127.066426425469,37.656658046686395,서울특별시,노원구,서울 노원,스타벅스,1
스타벅스,강북삼성병원점,서울특별시 종로구 새문안로 29,126.967794421205,37.56885940664429,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스,발산역사거리점,서울특별시 강서구 공항대로 248,126.834881086299,37.5583958757282,서울특별시,강서구,서울 강서,스타벅스,1
스타벅스,숭례문북창점,서울특별시 중구 세종대로12길 12,126.97690419523501,37.5616132396592,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,방배로점,서울특별시 서초구 방배로 52,126.99941870867201,37.4793421199888,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,월계역점,서울특별시 노원구 초안산로2라길 26,127.056607144993,37.6301435460372,서울특별시,노원구,서울 노원,스타벅스,1
스타벅스,노량진동점,서울특별시 동작구 노량진로 190,126.94684697817499,37.512944885116795,서울특별시,동작구,서울 동작,스타벅스,1
스타벅스,경희궁로점,서울특별시 종로구 새문안로3길 15,126.97228335007,37.571700806512794,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스,명동남산,서울특별시 중구 퇴계로 132,126.986446485318,37.560740440582,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,아차산역점,서울특별시 광진구 천호대로 676,127.089910328874,37.550581501192,서울특별시,광진구,서울 광진,스타벅스,1
스타벅스,역삼아레나빌딩점,서울특별시 강남구 언주로 425,127.04304396922899,37.501112636895996,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,불광역점,서울특별시 은평구 통일로 715,126.930288720795,37.60940545049171,서울특별시,은평구,서울 은평,스타벅스,1
스타벅스,국립중앙의료원점,서울특별시 중구 을지로 251,127.006233687749,37.5665491886796,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,목동트라팰리스점,서울특별시 양천구 오목로 299,126.870342171311,37.5260779264084,서울특별시,양천구,서울 양천,스타벅스,1
스타벅스,목동파리공원점,서울특별시 양천구 목동동로 377,126.878835760832,37.535331445458496,서울특별시,양천구,서울 양천,스타벅스,1
스타벅스,미아이마트점,서울특별시 성북구 도봉로 17,127.029848971825,37.6108425986527,서울특별시,성북구,서울 성북,스타벅스,1
스타벅스,서강대프라자점,서울특별시 마포구 백범로 35,126.943045399174,37.551493628889105,서울특별시,마포구,서울 마포,스타벅스,1
스타벅스,남성역점,서울특별시 동작구 사당로 219,126.972647121449,37.4841492566326,서울특별시,동작구,서울 동작,스타벅스,1
스타벅스,낙성대역점,서울특별시 관악구 남부순환로 1908,126.961191878759,37.477696666637996,서울특별시,관악구,서울 관악,스타벅스,1
스타벅스,국기원사거리점,서울특별시 강남구 테헤란로 125,127.031663323629,37.499596226844794,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,을지로4가역점,서울특별시 중구 을지로 170,126.9973081179,37.5661313217512,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,길음역점,서울특별시 성북구 정릉로 376,127.02529777035801,37.6020109564414,서울특별시,성북구,서울 성북,스타벅스,1
스타벅스,동국대점,서울특별시 중구 서애로1길 11,126.99858357423099,37.5613305763575,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,당산대로점,서울특별시 영등포구 양평로 22,126.903918718083,37.5331431299385,서울특별시,영등포구,서울 영등포,스타벅스,1
스타벅스,강동구청DT점,서울특별시 강동구 성내로 32,127.123784387698,37.5291853751004,서울특별시,강동구,서울 강동,스타벅스,1
스타벅스,영등포역점,서울특별시 영등포구 경인로 870,126.909268304123,37.51697389902021,서울특별시,영등포구,서울 영등포,스타벅스,1
스타벅스,샛강역점,서울특별시 영등포구 여의대방로 376,126.931195118383,37.518273634370395,서울특별시,영등포구,서울 영등포,스타벅스,1
스타벅스,창동이마트점,서울특별시 도봉구 노해로65길 4,127.046680114284,37.6516255266209,서울특별시,도봉구,서울 도봉,스타벅스,1
스타벅스,상암YTN점,서울특별시 마포구 상암산로 76,126.89229627012699,37.5791857695579,서울특별시,마포구,서울 마포,스타벅스,1
스타벅스,세종첫마을점,세종특별자치시 세종특별자치시 한누리대로 169,127.26181227434401,36.4802331481955,세종특별자치시,세종특별자치시,세종,스타벅스,1
스타벅스,세종이마트점,세종특별자치시 세종특별자치시 금송로 687,127.250987935817,36.4708921174436,세종특별자치시,세종특별자치시,세종,스타벅스,1
스타벅스세종종촌점,세종종촌점,세종특별자치시 세종특별자치시 도움3로 105-10,127.24938440647699,36.504101042818796,세종특별자치시,세종특별자치시,세종,스타벅스,1
스타벅스세종어진점,세종어진점,세종특별자치시 세종특별자치시 한누리대로 499,127.261123855436,36.5080675903696,세종특별자치시,세종특별자치시,세종,스타벅스,1
스타벅스,세종청사점,세종특별자치시 세종특별자치시 도움8로 81,127.27060258555599,36.5044219087118,세종특별자치시,세종특별자치시,세종,스타벅스,1
스타벅스세종새롬점,세종새롬점,세종특별자치시 세종특별자치시 새롬중앙로 64,127.251003809406,36.4866365695244,세종특별자치시,세종특별자치시,세종,스타벅스,1
스타벅스,,세종특별자치시 세종특별자치시 도움5로 19,127.25920208567,36.5047211636574,세종특별자치시,세종특별자치시,세종,스타벅스,1
스타벅스,세종보람점,세종특별자치시 세종특별자치시 한누리대로 2165,127.286413855252,36.4772014726008,세종특별자치시,세종특별자치시,세종,스타벅스,1
스타벅스,세종다정DT점,세종특별자치시 세종특별자치시 다정북로 223,127.255233148457,36.4948551377891,세종특별자치시,세종특별자치시,세종,스타벅스,1
스타벅스,,울산광역시 중구 화진길 12-1,129.307854941371,35.55532530368,울산광역시,중구,울산 중구,스타벅스,1
스타벅스울산삼산타워점,울산삼산타워점,울산광역시 남구 삼산로 273,129.336798688725,35.5395324314302,울산광역시,남구,울산 남구,스타벅스,1
스타벅스,울산태화점,울산광역시 중구 신기길 103,129.298381303248,35.5505786540484,울산광역시,중구,울산 중구,스타벅스,1
스타벅스,울산삼산로점,울산광역시 남구 삼산로278번길 8,129.337321870326,35.53849914043221,울산광역시,남구,울산 남구,스타벅스,1
스타벅스,울산대점,울산광역시 남구 대학로84번길 5-3,129.260215897732,35.5424661748374,울산광역시,남구,울산 남구,스타벅스,1
스타벅스,울산옥동점,울산광역시 남구 문수로 329,129.289647722612,35.535503305037,울산광역시,남구,울산 남구,스타벅스,1
스타벅스,울산화봉점,울산광역시 북구 화봉로 75,129.367350543941,35.5886081327382,울산광역시,북구,울산 북구,스타벅스,1
스타벅스,울산테라스파크점,울산광역시 동구 방어진순환도로 652,129.428856322972,35.499883147873796,울산광역시,동구,울산 동구,스타벅스,1
스타벅스,울산성남동점,울산광역시 중구 젊음의거리 74,129.32121188413998,35.5539989584888,울산광역시,중구,울산 중구,스타벅스,1
스타벅스,울산삼산대로점,울산광역시 남구 삼산로 257,129.335105707021,35.539181651796206,울산광역시,남구,울산 남구,스타벅스,1
스타벅스울산신복점,울산신복점,울산광역시 남구 대학로 152,129.26284978502,35.547981705293296,울산광역시,남구,울산 남구,스타벅스,1
스타벅스,현대울산점,울산광역시 남구 삼산로 261,129.335829216833,35.5395882403357,울산광역시,남구,울산 남구,스타벅스,1
스타벅스,현대동구점,울산광역시 동구 방어진순환도로 899,129.43134802935,35.521665052324295,울산광역시,동구,울산 동구,스타벅스,1
스타벅스,울산공업탑점,울산광역시 남구 삼산로 27,129.310840278266,35.5334181045392,울산광역시,남구,울산 남구,스타벅스,1
스타벅스울산남구청DT,,울산광역시 남구 번영로 215,129.324689883737,35.544172600405204,울산광역시,남구,울산 남구,스타벅스,1
스타벅스,울산간절곶점,울산광역시 울주군 서생면 간절곶1길 33,129.359221697871,35.3590273657614,울산광역시,울주군,울산 울주,스타벅스,1
스타벅스울산중리사거리DT,,울산광역시 남구 돋질로 310,129.338613299786,35.5438836373558,울산광역시,남구,울산 남구,스타벅스,1
스타벅스,울산센트럴점,울산광역시 남구 삼산로 231,129.33210119510701,35.5388723828051,울산광역시,남구,울산 남구,스타벅스,1
스타벅스울산남구청DT점,울산남구청DT점,울산광역시 남구 번영로 215,129.324689883737,35.544172600405204,울산광역시,남구,울산 남구,스타벅스,1
스타벅스울산중리사거리DT점,울산중리사거리DT점,울산광역시 남구 돋질로 310,129.338613299786,35.5438836373558,울산광역시,남구,울산 남구,스타벅스,1
스타벅스,울산시청사거리DT점,울산광역시 남구 중앙로 180,129.313579756831,35.5371016945147,울산광역시,남구,울산 남구,스타벅스,1
스타벅스울산진장점,울산진장점,울산광역시 북구 진장17길 10,129.356471000208,35.562431162351295,울산광역시,북구,울산 북구,스타벅스,1
스타벅스울산성남삼거리점,울산성남삼거리점,울산광역시 중구 젊음의2거리 33,129.320372278046,35.5532420454865,울산광역시,중구,울산 중구,스타벅스,1
스타벅스,울산정자비치DT,울산광역시 북구 동해안로 1601,129.441195774978,35.6271247739841,울산광역시,북구,울산 북구,스타벅스,1
스타벅스,울산시청사거리DT점,울산광역시 남구 중앙로 180,129.313525807283,35.537174386977,울산광역시,남구,울산 남구,스타벅스,1
스타벅스,울산성안점,울산광역시 중구 성안1길 133,129.324395147451,35.5778756456257,44937,서울특별시,서울특별,스타벅스,1
스타벅스,울산북구청DT점,울산광역시 북구 산업로 1011-6,129.358954953022,35.5834575436755,울산광역시,북구,울산 북구,스타벅스,1
스타벅스,울산성안점,울산광역시 중구 성안12길 45,129.324231024709,35.5779585661571,울산광역시,중구,울산 중구,스타벅스,1
스타벅스,울산도산사거리DT점,울산광역시 남구 번영로 59,129.330182409251,35.53085389305829,울산광역시,남구,울산 남구,스타벅스,1
스타벅스,울산MBCDT점,울산광역시 중구 번영로 434,129.332367669386,35.5616454401906,울산광역시,중구,울산 중구,스타벅스,1
스타벅스,울산신정DT점,울산광역시 남구 문수로 435,129.301129421213,35.5336314254891,울산광역시,남구,울산 남구,스타벅스,1
스타벅스,울산호계DT점,울산광역시 북구 산업로 1464,129.345059874931,35.6379255024922,울산광역시,북구,울산 북구,스타벅스,1
스타벅스,울산대공원점,울산광역시 남구 대공원입구로 4,129.293939708037,35.53223062930171,울산광역시,남구,울산 남구,스타벅스,1
스타벅스,울산번영로점,울산광역시 남구 삼산로 182,129.32723966242,35.5369521240713,울산광역시,남구,울산 남구,스타벅스,1
스타벅스인천청라타워돔,인천청라타워돔,인천광역시 서구 중봉대로612번길 10-17,126.652014362971,37.533888075538705,인천광역시,서구,인천 서구,스타벅스,1
스타벅스,구월삼성화재점,인천광역시 남동구 남동대로 773,126.70751646732201,37.451559814110105,인천광역시,남동구,인천 남동,스타벅스,1
스타벅스,송도점,인천광역시 연수구 컨벤시아대로 60,126.650653848885,37.3975739615739,인천광역시,연수구,인천 연수,스타벅스,1
스타벅스,인천구월점,인천광역시 남동구 예술로 138,126.701008677583,37.446208388577496,인천광역시,남동구,인천 남동,스타벅스,1
스타벅스,부평GM점,인천광역시 부평구 부평대로 233,126.716208183935,37.5123210624832,인천광역시,부평구,인천 부평,스타벅스,1
스타벅스송림트레이더스,,인천광역시 동구 봉수대로 82,126.660334215495,37.483047919250396,인천광역시,동구,인천 동구,스타벅스,1
스타벅스,인천작전점,인천광역시 계양구 계양대로 37,126.721973525401,37.5271063759005,인천광역시,계양구,인천 계양,스타벅스,1
스타벅스동암역,,인천광역시 부평구 동암광장로 14,126.702311007793,37.47155978311471,인천광역시,부평구,인천 부평,스타벅스,1
스타벅스,인천서구청DT점,인천광역시 서구 서곶로 277,126.676372792805,37.5422818254116,인천광역시,서구,인천 서구,스타벅스,1
스타벅스,부평사거리점,인천광역시 부평구 부평문화로 52,126.721976300472,37.493777355067394,인천광역시,부평구,인천 부평,스타벅스,1
스타벅스,인천청라점,인천광역시 서구 중봉대로586번길 19,126.65202400738899,37.5320951581792,인천광역시,서구,인천 서구,스타벅스,1
스타벅스인천갈산DT,인천갈산DT,인천광역시 부평구 장제로 371,126.73208043024799,37.5188447761935,인천광역시,부평구,인천 부평,스타벅스,1
스타벅스,구월로데오점,인천광역시 남동구 인하로 497-22,126.70216244965599,37.4441847227165,인천광역시,남동구,인천 남동,스타벅스,1
스타벅스송도센트럴파크,,인천광역시 연수구 센트럴로 194,126.641856897657,37.393769971245796,인천광역시,연수구,인천 연수,스타벅스,1
스타벅스,연수이마트점,인천광역시 연수구 경원대로 184,126.681109860775,37.4042068908531,인천광역시,연수구,인천 연수,스타벅스,1
스타벅스,인천공항입국점,인천광역시 중구 공항로 272,126.42768975715201,37.458331260033795,인천광역시,중구,인천 중구,스타벅스,1
스타벅스,,"인천광역시 미추홀구 석정로 137, (숭의동)",126.65031153558901,37.4688688069756,인천광역시,미추홀구,인천 미추홀,스타벅스,1
스타벅스,,인천광역시 남동구 남동대로916번길 94,126.713498247284,37.463257456644705,인천광역시,남동구,인천 남동,스타벅스,1
스타벅스,,"인천광역시 미추홀구 낙섬중로 42-1, (용현동)",126.63787935041599,37.451894933397895,인천광역시,미추홀구,인천 미추홀,스타벅스,1
스타벅스,,인천광역시 중구 축항대로86번길 28,126.605384610832,37.4544262200223,인천광역시,중구,인천 중구,스타벅스,1
스타벅스,,"인천광역시 미추홀구 길파로 30, (주안동)",126.679848083691,37.4683465393956,인천광역시,미추홀구,인천 미추홀,스타벅스,1
스타벅스,신세계인천2층점,"인천광역시 미추홀구 연남로 35, (관교동)",126.70126538963899,37.4424719089244,인천광역시,미추홀구,인천 미추홀,스타벅스,1
스타벅스,,인천광역시 남동구 구월남로 294,126.72241731235701,37.451938096838,54653,경기도,경기,스타벅스,1
스타벅스,,인천광역시 부평구 길주남로 54,126.727451017419,37.504351489186796,인천광역시,부평구,인천 부평,스타벅스,1
스타벅스,,"인천광역시 미추홀구 인하로 295-1, (주안동)",126.68100440922501,37.4482123677319,인천광역시,미추홀구,인천 미추홀,스타벅스,1
스타벅스,,인천광역시 부평구 배곶북로 19,126.696517171835,37.4731899455232,인천광역시,부평구,인천 부평,스타벅스,1
스타벅스,,인천광역시 서구 가정로 191,126.671794959835,37.5018015470379,인천광역시,서구,인천 서구,스타벅스,1
스타벅스,,"인천광역시 미추홀구 주안동로 26, (주안동)",126.686032435547,37.4605494665566,인천광역시,미추홀구,인천 미추홀,스타벅스,1
스타벅스,,인천광역시 서구 원창로 226-3,126.67455100083001,37.517348145887105,인천광역시,서구,인천 서구,스타벅스,1
스타벅스,송도커넬워크점,인천광역시 연수구 아트센터대로 131,126.636899053684,37.399389451438104,인천광역시,연수구,인천 연수,스타벅스,1
스타벅스,부평시장역점,인천광역시 부평구 부평대로 60,126.72296615767901,37.496743441853205,인천광역시,부평구,인천 부평,스타벅스,1
스타벅스,인천예술회관역점,인천광역시 남동구 예술로 174,126.70140395171002,37.4494925033669,인천광역시,남동구,인천 남동,스타벅스,1
스타벅스,부평점,인천광역시 부평구 경원대로 1397,126.724490519331,37.4915609612653,인천광역시,부평구,인천 부평,스타벅스,1
스타벅스신세계인천,신세계인천점,"인천광역시 미추홀구 연남로 35, (관교동)",126.70126538963899,37.4424719089244,인천광역시,미추홀구,인천 미추홀,스타벅스,1
스타벅스,송림트레이더스점,인천광역시 동구 봉수대로 82,126.660334215495,37.483047919250396,인천광역시,동구,인천 동구,스타벅스,1
스타벅스부평역점,부평역점,인천광역시 부평구 경원대로 1377,126.722106046514,37.4914721186081,인천광역시,부평구,인천 부평,스타벅스,1
스타벅스인천논현점,인천논현점,인천광역시 남동구 논고개로 93,126.72482219528798,37.399460394205704,인천광역시,남동구,인천 남동,스타벅스,1
스타벅스,인천삼산점,인천광역시 부평구 길주로 643,126.734177433202,37.5072079502966,인천광역시,부평구,인천 부평,스타벅스,1
스타벅스,인천계양점,인천광역시 계양구 장제로 808,126.734995187174,37.5398339232411,인천광역시,계양구,인천 계양,스타벅스,1
스타벅스인천용현DT점,인천용현DT점,"인천광역시 미추홀구 아암대로 107, (용현동)",126.632570192138,37.4523652237971,인천광역시,미추홀구,인천 미추홀,스타벅스,1
스타벅스송도캠퍼스타운역,송도캠퍼스타운역,인천광역시 연수구 송도과학로27번길 55,126.66511116665001,37.389223244440004,인천광역시,연수구,인천 연수,스타벅스,1
스타벅스,인천연수점,인천광역시 연수구 용담로 115,126.677801052339,37.4150995380404,인천광역시,연수구,인천 연수,스타벅스,1
스타벅스인천송도DT,,인천광역시 연수구 하모니로 136,126.644265701429,37.3848052477512,인천광역시,연수구,인천 연수,스타벅스,1
스타벅스인천서창점,인천서창점,인천광역시 남동구 서창남로 51,126.749816863515,37.423884363997004,인천광역시,남동구,인천 남동,스타벅스,1
스타벅스간석DT점,간석DT점,인천광역시 남동구 경원대로 974,126.690686923358,37.4697646319521,인천광역시,남동구,인천 남동,스타벅스,1
스타벅스송도트리플점,송도트리플점,인천광역시 연수구 송도과학로16번길 33-1,126.65916187934401,37.380875362941296,인천광역시,연수구,인천 연수,스타벅스,1
스타벅스인천간석DT점,인천간석DT점,인천광역시 남동구 경원대로 974,126.69081219344801,37.4697119581669,인천광역시,남동구,인천 남동,스타벅스,1
스타벅스,인천터미널사거리점,인천광역시 남동구 예술로 126,126.70085508310899,37.4452876433222,인천광역시,남동구,인천 남동,스타벅스,1
스타벅스동암역점,동암역점,인천광역시 부평구 동암광장로 14,126.702311007793,37.47155978311471,인천광역시,부평구,인천 부평,스타벅스,1
스타벅스인천터미널사거리점,인천터미널사거리점,인천광역시 남동구 예술로 126,126.700869497592,37.44510759453,인천광역시,남동구,인천 남동,스타벅스,1
스타벅스,인천송도DT점,인천광역시 연수구 하모니로 136,126.644265701429,37.3848052477512,인천광역시,연수구,인천 연수,스타벅스,1
스타벅스,인천구월아시아드점,인천광역시 남동구 인하로 556,126.708449034287,37.442676778135294,인천광역시,남동구,인천 남동,스타벅스,1
스타벅스,송도트리플R점,인천광역시 연수구 송도과학로16번길 33-3,126.660941544716,37.379850320667295,인천광역시,연수구,인천 연수,스타벅스,1
스타벅스,인천강화DT,인천광역시 강화군 강화읍 강화대로 345,126.49115639122,37.7424669061444,인천광역시,강화군,인천 강화,스타벅스,1
스타벅스,인천스퀘어원점,인천광역시 연수구 청능대로 210,126.68360882355302,37.4059827608181,인천광역시,연수구,인천 연수,스타벅스,1
스타벅스,인천공항입국점,인천광역시 중구 공항로424번길 47,126.46132126949101,37.440375362878,인천광역시,중구,인천 중구,스타벅스,1
스타벅스,인천청라한신점,인천광역시 서구 청라커낼로260번길 27,126.647029530775,37.5323714151314,인천광역시,서구,인천 서구,스타벅스,1
스타벅스,송도현대아울렛점,인천광역시 연수구 송도국제대로 123,126.657906604137,37.381617997481705,인천광역시,연수구,인천 연수,스타벅스,1
스타벅스,검단사거리역점,인천광역시 서구 완정로 172,126.65741186377701,37.6025888312057,인천광역시,서구,인천 서구,스타벅스,1
스타벅스,인천송도점,인천광역시 연수구 컨벤시아대로 55,126.65166799476499,37.3964412125244,인천광역시,연수구,인천 연수,스타벅스,1
스타벅스,부평삼거리역DT점,인천광역시 남동구 경인로 750,126.710172055203,37.4765835220519,인천광역시,남동구,인천 남동,스타벅스,1
스타벅스,인천공항T2출국점,인천광역시 중구 제2터미널대로 444,126.432188550756,37.4702212449086,인천광역시,중구,인천 중구,스타벅스,1
스타벅스,영종하늘도시점,인천광역시 중구 하늘중앙로195번길 15,126.561319606003,37.489686401747704,인천광역시,중구,인천 중구,스타벅스,1
스타벅스,경인교대입구역DT점,인천광역시 계양구 계양대로 131,126.72218062373999,37.5355241965718,인천광역시,계양구,인천 계양,스타벅스,1
스타벅스,인천청라센트럴점,인천광역시 서구 청라커낼로 300,126.645118179854,37.5354580119685,인천광역시,서구,인천 서구,스타벅스,1
스타벅스,인천동춘DT점,인천광역시 연수구 앵고개로 171,126.66444952431699,37.4125076367235,인천광역시,연수구,인천 연수,스타벅스,1
스타벅스,목포옥암점,전라남도 목포시 백년대로375번길 1,126.42725658476999,34.807395032453,전라남도,목포시,목포,스타벅스,1
스타벅스,순천조례점,전라남도 순천시 비봉2길 9,127.52096446937401,34.971930909956995,전라남도,순천시,순천,스타벅스,1
스타벅스,목포평화광장점,전라남도 목포시 미항로 137,126.434950087988,34.7969931630834,전라남도,목포시,목포,스타벅스,1
스타벅스,,전라남도 나주시 징고샅길 9,126.7161283579,35.0311155236741,전라남도,나주시,나주,스타벅스,1
스타벅스,,전라남도 광양시 중마용소5길 13,127.688497416836,34.9410058538164,전라남도,광양시,광양,스타벅스,1
스타벅스,여수여천점,전라남도 여수시 망마로 39,127.667124909884,34.7598317702435,전라남도,여수시,여수,스타벅스,1
스타벅스,여수여서점,전라남도 여수시 여문1로 49,127.704213092834,34.7528687537789,전라남도,여수시,여수,스타벅스,1
스타벅스,목포북항DT점,전라남도 목포시 고하대로 694,126.37325700506399,34.8086500365469,전라남도,목포시,목포,스타벅스,1
스타벅스여수둔덕DT점,여수둔덕DT점,전라남도 여수시 좌수영로 486,127.69734991278798,34.768880553489105,전라남도,여수시,여수,스타벅스,1
스타벅스,순천호수공원점,전라남도 순천시 왕지2길 17,127.523253256472,34.968162790907996,전라남도,순천시,순천,스타벅스,1
스타벅스,여수둔덕DT점,전라남도 여수시 좌수영로 482,127.69752513348601,34.768763794098504,전라남도,여수시,여수,스타벅스,1
스타벅스여수둔덕DT점,여수둔덕DT점,전라남도 여수시 좌수영로 478,127.69800601105499,34.7687108978007,전라남도,여수시,여수,스타벅스,1
스타벅스,목포하당점,전라남도 목포시 백년대로 293,126.41985887340799,34.803919022140306,전라남도,목포시,목포,스타벅스,1
스타벅스,순천신대점,전라남도 순천시 해룡면 향매로 105,127.551006613855,34.9333728138962,전라남도,순천시,순천,스타벅스,1
