상호명,지점명,도로명주소,경도,위도,광역시도,시군구,ID,브랜드명,이디야 매장수
이디야커피,양산석산점,경상남도 양산시 동면 금오16길 16,129.027138675967,35.3176433089601,경상남도,양산시,양산,이디야,1
이디야커피,삼계동점,경상남도 김해시 해반천로144번길 35-19,128.870874881046,35.262199353569,경상남도,김해시,김해,이디야,1
이디야커피,대안점,경상남도 진주시 촉석로186번길 6-1,128.08237977228,35.194740964123895,경상남도,진주시,진주,이디야,1
이디야커피,봉곡동점,경상남도 창원시 의창구 원이대로 259,128.649110875389,35.243797222325,경상남도,의창구,창원 의창,이디야,1
이디야커피,남해점,경상남도 남해군 남해읍 화전로78번길 5,127.89481311182199,34.838301979026696,경상남도,남해군,남해,이디야,1
이디야커피,,경상남도 창원시 진해구 진해대로 762,128.698778107548,35.1581746478585,경상남도,진해구,창원 진해,이디야,1
이디야커피,진주평거점,경상남도 진주시 평거로 14,128.063386171698,35.1719549617657,경상남도,진주시,진주,이디야,1
이디야커피,진영여래점,경상남도 김해시 진영읍 진영로 286-5,128.744321897107,35.3016960431145,경상남도,김해시,김해,이디야,1
이디야커피,창원시티세븐점,경상남도 창원시 의창구 원이대로 320,128.65442882741698,35.2396761736486,경상남도,의창구,창원 의창,이디야,1
이디야커피,물금점,경상남도 양산시 물금읍 황산로 338,128.986977873752,35.3069359254839,경상남도,양산시,양산,이디야,1
이디야커피,창원이마트점,경상남도 창원시 성산구 원이대로 608,128.680216189275,35.226553670140206,경상남도,성산구,창원 성산,이디야,1
이디야커피,시청점,경상남도 밀양시 시청로1길 4,128.744695062281,35.5039369469607,경상남도,밀양시,밀양,이디야,1
이디야커피,고성점,경상남도 고성군 고성읍 동외로 137,128.325638110907,34.9735298721484,경상남도,고성군,고성(경남),이디야,1
이디야커피,강남점,경상남도 진주시 진주대로929번길 15,128.08874605891398,35.1819360233675,경상남도,진주시,진주,이디야,1
이디야커피,김해관동점,경상남도 김해시 덕정로 135,128.80011504825399,35.1799479347186,경상남도,김해시,김해,이디야,1
이디야커피,하대점,경상남도 진주시 도동로 241,128.121798828175,35.1918862337131,경상남도,진주시,진주,이디야,1
이디야커피,창원법원점,경상남도 창원시 성산구 창이대로706번길 4-24,128.70007734406,35.222654513238,경상남도,성산구,창원 성산,이디야,1
이디야커피,마산역광장점,경상남도 창원시 마산회원구 마산역광장로 12-1,128.578906457017,35.235616954817296,경상남도,마산회원구,창원 회원,이디야,1
이디야커피,거제계룡점,경상남도 거제시 계룡로 62,128.626125223537,34.876274714302895,경상남도,거제시,거제,이디야,1
EDIYACOFFEE,,경상남도 창원시 마산회원구 마산역광장로 18,128.577239848295,35.2360936509798,경상남도,마산회원구,창원 회원,이디야,1
이디야커피,진주이현동점,경상남도 진주시 진주대로 1317-15,128.060218740918,35.1940508880453,경상남도,진주시,진주,이디야,1
이디야커피,마산고속버스터미널점,경상남도 창원시 마산회원구 합포로 292,128.587651031158,35.223306521085895,경상남도,마산회원구,창원 회원,이디야,1
이디야커피,,경상남도 김해시 김해대로 2181,128.872164883441,35.2328315962128,경상남도,김해시,김해,이디야,1
이디야커피,마산불종거리점,경상남도 창원시 마산합포구 불종거리로 27,128.576395541709,35.2068105501435,경상남도,마산합포구,창원 합포,이디야,1
이디야커피경남과학기술대점,경남과학기술대점,경상남도 진주시 강남로167번길 10,128.094742279474,35.183058282459506,경상남도,진주시,진주,이디야,1
이디야커피,경남대점,경상남도 창원시 마산합포구 월영동서로 20,128.560406347549,35.1798969499613,경상남도,마산합포구,창원 합포,이디야,1
이디야커피진주대안동점,진주대안동점,경상남도 진주시 촉석로 186,128.082522886233,35.1950924277944,경상남도,진주시,진주,이디야,1
이디야커피,김해아이스퀘어점,경상남도 김해시 김해대로 2326,128.88400942677902,35.2248674575455,경상남도,김해시,김해,이디야,1
이디야커피덕계점,덕계점,경상남도 양산시 덕계로 76,129.15165468538999,35.374505684889606,경상남도,양산시,양산,이디야,1
이디야커피,삼문동점,경상남도 밀양시 미리벌로2길 20,128.747649393315,35.4825382038868,경상남도,밀양시,밀양,이디야,1
이디야커피,창원감계점,경상남도 창원시 의창구 북면 감계로110번길 11-4,128.593082314754,35.2978629414531,경상남도,의창구,창원 의창,이디야,1
이디야커피,중곡점,경상남도 거제시 중곡로3길 28,128.627473442583,34.8939094648229,경상남도,거제시,거제,이디야,1
이디아,,경상남도 창원시 의창구 북면 감계로110번길 11-4,128.593082314754,35.2978629414531,경상남도,의창구,창원 의창,이디야,1
이디야커피,진해중앙점,경상남도 창원시 진해구 충장로 94,128.66239854058998,35.1522312855129,경상남도,진해구,창원 진해,이디야,1
이디야커피,가음로점,경상남도 창원시 성산구 가음로 107,128.704299565625,35.2040428826845,경상남도,성산구,창원 성산,이디야,1
이디야커피사천사주리점,사천사주리점,경상남도 사천시 정동면 진삼로 1412-1,128.085474694072,35.0774785272088,경상남도,사천시,사천,이디야,1
이디야커피,반림점,경상남도 창원시 성산구 원이대로473번길 19-9,128.669776922609,35.2355358640963,경상남도,성산구,창원 성산,이디야,1
이디야커피,진주충무공동점,경상남도 진주시 사들로156번길 7,128.150012377967,35.1817133839047,경상남도,진주시,진주,이디야,1
이디야커피,창원남산로점,경상남도 창원시 의창구 남산로 87,128.61815958263398,35.2555604454113,경상남도,의창구,창원 의창,이디야,1
이디야커피김해부원동점,김해부원동점,경상남도 김해시 가락로 19,128.882279706548,35.228458627098604,경상남도,김해시,김해,이디야,1
이디야커피,사천사주리점,경상남도 사천시 정동면 진삼로 1414,128.085606395278,35.0775866090788,경상남도,사천시,사천,이디야,1
이디아커피,사천시청점,경상남도 사천시 용현면 용현로 31,128.062268638722,35.0017518133603,경상남도,사천시,사천,이디야,1
이디아가촌점,,경상남도 양산시 물금읍 백호로 34,128.999426036806,35.3203993894491,경상남도,양산시,양산,이디야,1
이디야커피어방점,어방점,경상남도 김해시 인제로 89,128.904319498739,35.2366338933106,경상남도,김해시,김해,이디야,1
이디야커피,김해강일병원점,경상남도 김해시 가락로 359,128.869932073509,35.2562479183982,경상남도,김해시,김해,이디야,1
이디야커피창녕점,창녕점,경상남도 창녕군 창녕읍 화왕산로 50,128.506313147702,35.541516362905604,경상남도,창녕군,창녕,이디야,1
이디야커피,김해구산점,경상남도 김해시 김해대로 1970-1,128.867622678583,35.250937251357605,경상남도,김해시,김해,이디야,1
이디야커피,양산남부점,경상남도 양산시 삼일로 67,129.034841763243,35.3439156458305,경상남도,양산시,양산,이디야,1
이디야커피,창원귀산점,경상남도 창원시 성산구 삼귀로 193-5,128.59990891022102,35.1693323451817,경상남도,성산구,창원 성산,이디야,1
이디야커피,진해장천점,경상남도 창원시 진해구 충장로657번길 30,128.707035966506,35.1306874166742,경상남도,진해구,창원 진해,이디야,1
이디아커피,,경상남도 창원시 진해구 충장로657번길 30,128.707035966506,35.1306874166742,경상남도,진해구,창원 진해,이디야,1
이디아커피진해장천점,진해장천점,경상남도 창원시 진해구 충장로657번길 30,128.70697021248301,35.130696814488395,경상남도,진해구,창원 진해,이디야,1
이디야커피,김해터미널점,경상남도 김해시 김해대로 2232,128.8722704521,35.2293514378907,경상남도,김해시,김해,이디야,1
이디야커피,갑오점,경상남도 김해시 계동로 159,128.796060926374,35.1886642501652,경상남도,김해시,김해,이디야,1
라이디아,,경상남도 창녕군 대지면 우포1대로 1411,128.468422323092,35.5362792473388,경상남도,창녕군,창녕,이디야,1
이디야커피,진해동부도서관점,경상남도 창원시 진해구 용원중로30번길 6-1,128.816934070457,35.099672732582995,경상남도,진해구,창원 진해,이디야,1
이디야커피,거제서정점,경상남도 거제시 거제면 거제남서로 3471,128.585180624832,34.8498762138864,경상남도,거제시,거제,이디야,1
이디야커피,장평점,경상남도 거제시 장평로 20,128.61512389120702,34.8913583295885,경상남도,거제시,거제,이디야,1
이디야커피,김해진영본산점,경상남도 김해시 진영읍 본산로 27-18,128.736585216012,35.3082244567734,경상남도,김해시,김해,이디야,1
이디야커피,창원경남도청점,경상남도 창원시 의창구 상남로 250,128.691501130159,35.2333675058777,경상남도,의창구,창원 의창,이디야,1
이디아커피,,경상남도 창녕군 남지읍 동포옛길 21-44,128.482393896621,35.3922634928015,경상남도,창녕군,창녕,이디야,1
이디야커피,봉림동점,경상남도 창원시 의창구 대봉로26번길 4-5,128.667708603579,35.251276915069106,경상남도,의창구,창원 의창,이디야,1
이디야커피,창원남산터미널점,경상남도 창원시 성산구 정동로162번길 49,128.69582001669,35.2026225980167,경상남도,성산구,창원 성산,이디야,1
이디야커피,합천롯데슈퍼점,경상남도 합천군 대양면 동부로 32-7,128.165320047642,35.5551393223045,경상남도,합천군,합천,이디야,1
이디야창원이마트,,경상남도 창원시 성산구 원이대로 608,128.680216189275,35.226553670140206,경상남도,성산구,창원 성산,이디야,1
이디야커피,김해가야대점,경상남도 김해시 삼계로 205,128.871889243804,35.2666088768844,경상남도,김해시,김해,이디야,1
이디야커피,양산부산대병원점,경상남도 양산시 물금읍 황산로 643,129.00409664416298,35.3290138769769,경상남도,양산시,양산,이디야,1
이디야커피,흥동점,경상남도 김해시 흥동로 43,128.853423538154,35.2224368253183,경상남도,김해시,김해,이디야,1
이디야커피,지내동점,경상남도 김해시 분성로727번길 2,128.921397310636,35.231213913187496,경상남도,김해시,김해,이디야,1
이디야커피,남양점,경상남도 창원시 성산구 대정로 99,128.70286964457898,35.2114337730166,경상남도,성산구,창원 성산,이디야,1
이디아커피숍,,경상남도 창원시 진해구 냉천로 235,128.715598218813,35.153677537990696,경상남도,진해구,창원 진해,이디야,1
이디야커피,창원남산터미널점,경상남도 창원시 성산구 정동로162번길 57,128.696869484114,35.2020576855932,경상남도,성산구,창원 성산,이디야,1
이디야커피,양산서창점,경상남도 양산시 삼호1길 41,129.16728975708799,35.4140149193637,경상남도,양산시,양산,이디야,1
이디야커피,창녕남지점,경상남도 창녕군 남지읍 동포옛길 21-44,128.482316627719,35.39222774534029,경상남도,창녕군,창녕,이디야,1
이디야커피,창원팔용점,경상남도 창원시 의창구 팔용로443번길 4,128.613472444444,35.256269370286,경상남도,의창구,창원 의창,이디야,1
이디야커피,한림점,경상남도 김해시 한림면 김해대로 1464,128.832275293361,35.2770195336394,경상남도,김해시,김해,이디야,1
